#,x,y RK4
"f(x0, y0)",0,1
"f(x1, y1)",0.05,1.459318017962624
"f(x2, y2)",0.1,2.022941549387048
"f(x3, y3)",0.15000000000000002,2.6418456602013936
"f(x4, y4)",0.2,3.2437832114275116
"f(x5, y5)",0.25,3.7639335789024972
"f(x6, y6)",0.3,4.169433966969064
"f(x7, y7)",0.35,4.460925447593531
"f(x8, y8)",0.39999999999999997,4.658474806746416
"f(x9, y9)",0.44999999999999996,4.787074748239652
"f(x10, y10)",0.49999999999999994,4.86861173610231
"f(x11, y11)",0.5499999999999999,4.919448529832812
"f(x12, y12)",0.6,4.950813440318278
"f(x13, y13)",0.65,4.970039632913
"f(x14, y14)",0.7000000000000001,4.981778174293482
"f(x15, y15)",0.7500000000000001,4.9889277295970595
"f(x16, y16)",0.8000000000000002,4.99327583960587
"f(x17, y17)",0.8500000000000002,4.995917826310452
"f(x18, y18)",0.9000000000000002,4.997522264099297
"f(x19, y19)",0.9500000000000003,4.998496290393889
"f(x20, y20)",1.0000000000000002,4.999087485429872
"f(x21, y21)",1.0500000000000003,4.999446273210387
"f(x22, y22)",1.1000000000000003,4.99966400016665
"f(x23, y23)",1.1500000000000004,4.999796119737316
"f(x24, y24)",1.2000000000000004,4.999876289428233
"f(x25, y25)",1.2500000000000004,4.999924935306166
"f(x26, y26)",1.3000000000000005,4.999954452665463
"f(x27, y27)",1.3500000000000005,4.999972363107305
"f(x28, y28)",1.4000000000000006,4.9999832307033
"f(x29, y29)",1.4500000000000006,4.999989824866507
"f(x30, y30)",1.5000000000000007,4.9999938260208525
"f(x31, y31)",1.5500000000000007,4.9999962538077165
"f(x32, y32)",1.6000000000000008,4.99999772691912
"f(x33, y33)",1.6500000000000008,4.999998620760575
"f(x34, y34)",1.7000000000000008,4.999999163117654
"f(x35, y35)",1.7500000000000009,4.999999492204169
"f(x36, y36)",1.800000000000001,4.999999691884288
"f(x37, y37)",1.850000000000001,4.999999813044369
"f(x38, y38)",1.900000000000001,4.999999886560774
"f(x39, y39)",1.950000000000001,4.999999931168386
"f(x40, y40)",2.000000000000001,4.999999958234984
"f(x41, y41)",2.0500000000000007,4.9999999746582064
"f(x42, y42)",2.1000000000000005,4.999999984623339
"f(x43, y43)",2.1500000000000004,4.999999990669891
"f(x44, y44)",2.2,4.999999994338762
"f(x45, y45)",2.25,4.999999996564926
"f(x46, y46)",2.3,4.9999999979156975
"f(x47, y47)",2.3499999999999996,4.999999998735306
"f(x48, y48)",2.3999999999999995,4.99999999923262
"f(x49, y49)",2.4499999999999993,4.999999999534376
"f(x50, y50)",2.499999999999999,4.999999999717473
"f(x51, y51)",2.549999999999999,4.999999999828571
"f(x52, y52)",2.5999999999999988,4.999999999895982
"f(x53, y53)",2.6499999999999986,4.999999999936885
"f(x54, y54)",2.6999999999999984,4.9999999999617035
"f(x55, y55)",2.7499999999999982,4.999999999976763
"f(x56, y56)",2.799999999999998,4.9999999999859
"f(x57, y57)",2.849999999999998,4.999999999991445
"f(x58, y58)",2.8999999999999977,4.9999999999948095
"f(x59, y59)",2.9499999999999975,4.9999999999968505
"f(x60, y60)",2.9999999999999973,4.999999999998089
"f(x61, y61)",3.049999999999997,4.99999999999884
"f(x62, y62)",3.099999999999997,4.999999999999297
"f(x63, y63)",3.149999999999997,4.999999999999573
"f(x64, y64)",3.1999999999999966,4.999999999999741
"f(x65, y65)",3.2499999999999964,4.999999999999843
"f(x66, y66)",3.2999999999999963,4.999999999999905
"f(x67, y67)",3.349999999999996,4.999999999999942
"f(x68, y68)",3.399999999999996,4.999999999999965
"f(x69, y69)",3.4499999999999957,4.999999999999979
"f(x70, y70)",3.4999999999999956,4.999999999999987
"f(x71, y71)",3.5499999999999954,4.999999999999992
"f(x72, y72)",3.599999999999995,4.999999999999996
"f(x73, y73)",3.649999999999995,4.999999999999997
"f(x74, y74)",3.699999999999995,4.999999999999998
"f(x75, y75)",3.7499999999999947,4.999999999999999
"f(x76, y76)",3.7999999999999945,4.999999999999999
"f(x77, y77)",3.8499999999999943,4.999999999999999
"f(x78, y78)",3.899999999999994,4.999999999999999
"f(x79, y79)",3.949999999999994,4.999999999999999
"f(x80, y80)",3.999999999999994,4.999999999999999
"f(x81, y81)",4.049999999999994,4.999999999999999
"f(x82, y82)",4.099999999999993,4.999999999999999
"f(x83, y83)",4.149999999999993,4.999999999999999
"f(x84, y84)",4.199999999999993,4.999999999999999
"f(x85, y85)",4.249999999999993,4.999999999999999
"f(x86, y86)",4.299999999999993,4.999999999999999
"f(x87, y87)",4.3499999999999925,4.999999999999999
"f(x88, y88)",4.399999999999992,4.999999999999999
"f(x89, y89)",4.449999999999992,4.999999999999999
"f(x90, y90)",4.499999999999992,4.999999999999999
"f(x91, y91)",4.549999999999992,4.999999999999999
"f(x92, y92)",4.599999999999992,4.999999999999999
"f(x93, y93)",4.6499999999999915,4.999999999999999
"f(x94, y94)",4.699999999999991,4.999999999999999
"f(x95, y95)",4.749999999999991,4.999999999999999
"f(x96, y96)",4.799999999999991,4.999999999999999
"f(x97, y97)",4.849999999999991,4.999999999999999
"f(x98, y98)",4.899999999999991,4.999999999999999
"f(x99, y99)",4.94999999999999,4.999999999999999
"f(x100, y100)",4.99999999999999,4.999999999999999
"f(x101, y101)",5.04999999999999,4.999999999999999
